0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Genesis,1,14,caeli,caelum,noun,-,-,singular,-,-,-,-,-,neuter,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,14,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,14,dividant,dividant,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,14,diem,dies,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,14,ac,atque,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,14,noctem,nox,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,14,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,14,sint,sum,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,14,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,14,signa,signum,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,14,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,14,tempora,tempus,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,14,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,14,dies,dies,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,14,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,14,annos,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,14,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,15,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,15,luceant,luceo,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,15,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,15,firmamento,firmamentum,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,1,15,caeli,caelum,noun,-,-,singular,-,-,-,-,-,neuter,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,15,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,15,inluminent,inlumino,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,15,terram,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,15,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,15,factum,facio,verb,-,-,singular,passive,-,past,-,-,neuter,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,1,15,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,1,15,ita,ita,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,15,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,16,fecitque,facio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,16,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,16,duo,duo,numeral,cardinal,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,16,magna,magnus,adjective,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,16,luminaria,luminare,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,16,luminare,luminare,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,16,maius,magnus,adjective,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,comparative
Genesis,1,16,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,16,praeesset,praesum,verb,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,16,diei,dies,noun,-,-,singular,-,-,-,-,-,feminine,-,dative,-,-,-,-,-,-,-,-
Genesis,1,16,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,16,luminare,luminare,noun,-,-,singular,-,-,-,-,-,neuter,-,dative,-,-,-,-,-,-,-,-
Genesis,1,16,minus,minus,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,comparative
Genesis,1,16,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,16,praeesset,praesum,verb,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,16,nocti,nox,noun,-,-,singular,-,-,-,-,-,feminine,-,dative,-,-,-,-,-,-,-,-
Genesis,1,16,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,16,stellas,stella,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,16,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,17,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,17,posuit,pono,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,17,eas,is,pronoun,-,-,plural,-,demonstrative,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,17,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,17,firmamento,firmamentum,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,1,17,caeli,caelum,noun,-,-,singular,-,-,-,-,-,neuter,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,17,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,17,lucerent,luceo,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,17,super,super,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,17,terram,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,17,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,praeessent,praesum,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,1,18,diei,dies,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,18,ac,atque,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,nocti,nox,noun,-,-,singular,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,1,18,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,dividerent,dividerent,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,18,lucem,lux,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,18,ac,atque,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,tenebras,tenebra,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,18,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,vidit,vidit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,18,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,18,quod,quod,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,18,esset,sum,auxiliary,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,18,bonum,bonum,noun,-,-,singular,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,18,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,19,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,19,factum,facio,verb,-,-,singular,passive,-,past,-,-,neuter,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,1,19,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,1,19,vespere,vespere,noun,-,-,singular,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,19,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,19,mane,mane,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,19,dies,dies,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,19,quartus,quartus,adjective,ordinal,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,1,19,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,20,dixit,dico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,20,etiam,etiam,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,20,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,20,producant,produco,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,20,aquae,aqua,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,20,reptile,reptilis,adjective,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,20,animae,anima,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,20,viventis,viventis,verb,-,-,singular,active,-,present,-,-,masculine,-,genitive,imperfective,-,-,-,-,-,participle,positive
Genesis,1,20,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,20,volatile,volatile,adjective,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,20,super,super,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,20,terram,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,20,sub,sub,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,20,firmamento,firmamentum,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,1,20,caeli,caelum,noun,-,-,singular,-,-,-,-,-,neuter,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,20,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,21,creavitque,creo,verb,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,1,21,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,21,cete,ces,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,grandia,grandium,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,21,omnem,omnis,determiner,-,-,singular,-,indefinite,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,animam,anima,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,viventem,viventem,verb,-,-,singular,active,-,present,-,-,feminine,-,accusative,imperfective,-,-,-,-,-,participle,positive
Genesis,1,21,atque,atque,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,21,motabilem,motabilis,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,21,quam,qui,pronoun,-,-,singular,-,relative,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,produxerant,produco,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,21,aquae,aqua,noun,-,-,plural,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,21,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,21,species,species,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,suas,suus,determiner,-,-,plural,-,personal,-,pos,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,1,21,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,21,omne,omnis,determiner,-,-,singular,-,indefinite,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,volatile,volatile,adjective,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,21,secundum,secundum,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,21,genus,genus,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,21,suum,suus,determiner,-,-,singular,-,personal,-,pos,-,neuter,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,1,21,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,21,vidit,vidit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,21,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,21,quod,quod,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,21,esset,sum,auxiliary,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,21,bonum,bonum,noun,-,-,singular,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,21,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,22,benedixitque,benedico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,22,eis,is,pronoun,-,-,plural,-,demonstrative,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,1,22,dicens,dico,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,1,22,crescite,cresco,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,1,22,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,22,multiplicamini,multiplico,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,1,22,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,22,replete,repleo,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,1,22,aquas,aqua,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,22,maris,mas,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,22,avesque,avesque,pronoun,-,-,plural,-,personal,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,22,multiplicentur,multiplico,verb,-,-,plural,passive,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,22,super,super,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,22,terram,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,22,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,23,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,23,factum,facio,verb,-,-,singular,passive,-,past,-,-,neuter,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,1,23,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,1,23,vespere,vespere,noun,-,-,singular,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,23,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,23,mane,mane,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,23,dies,dies,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,23,quintus,quintus,adjective,ordinal,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,1,23,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,24,dixit,dico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,24,quoque,quoque,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,24,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,24,producat,produco,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,24,terra,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,1,24,animam,anima,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,24,viventem,viventem,verb,-,-,singular,active,-,present,-,-,feminine,-,accusative,imperfective,-,-,-,-,-,participle,positive
Genesis,1,24,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,24,genere,genus,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,1,24,suo,suus,determiner,-,-,singular,-,personal,-,pos,-,neuter,-,ablative,-,-,-,-,pos,psor,-,-
Genesis,1,24,iumenta,iumentum,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,24,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,24,reptilia,reptilis,adjective,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,24,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,24,bestias,bestius,adjective,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,24,terrae,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,24,secundum,secundum,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,24,species,species,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,24,suas,suus,determiner,-,-,plural,-,personal,-,pos,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,1,24,factumque,facto,verb,-,-,singular,passive,-,past,-,-,neuter,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,1,24,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,1,24,ita,ita,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,24,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,25,fecit,facio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,25,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,25,bestias,bestius,adjective,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,25,terrae,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,25,iuxta,iuxta,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,25,species,species,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,25,suas,suus,determiner,-,-,plural,-,personal,-,pos,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,1,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,25,iumenta,iumentum,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,25,omne,omnis,determiner,-,-,singular,-,indefinite,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,25,reptile,reptilis,adjective,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,positive
Genesis,1,25,terrae,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,25,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,25,genere,genus,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,1,25,suo,suus,determiner,-,-,singular,-,personal,-,pos,-,neuter,-,ablative,-,-,-,-,pos,psor,-,-
Genesis,1,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,25,vidit,vidit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,1,25,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,25,quod,quod,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,25,esset,sum,auxiliary,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,25,bonum,bonum,noun,-,-,singular,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,1,25,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,26,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,1,26,faciamus,facio,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,first,finite,-
Genesis,1,26,hominem,homo,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,26,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,1,26,imaginem,imago,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,26,similitudinem,similitudo,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,1,26,nostram,noster,determiner,-,-,singular,-,personal,-,-,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,1,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,26,praesit,praesum,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,1,26,piscibus,piscis,noun,-,-,plural,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,1,26,maris,mas,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,26,volatilibus,volatilibus,adjective,-,-,plural,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,positive
Genesis,1,26,caeli,caelum,noun,-,-,singular,-,-,-,-,-,neuter,-,genitive,-,-,-,-,-,-,-,-
Genesis,1,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,1,26,bestiis,bestius,adjective,-,-,plural,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,positive
Genesis,1,26,universaeque,universaeque,adjective,-,-,singular,-,-,-,-,-,feminine,-,dative,-,-,-,-,-,-,-,positive
Genesis,1,26,terrae,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,dative,-,-,-,-,-,-,-,-
